Protocol,Dataset,Correct_EER,Correct_minDCF,Near_Age_EER,Near_Age_minDCF,Far_Age_EER,Far_Age_minDCF,Near_to_Far_absolute_EER_degradation,Near_to_Far_relative_EER_degradation_percent,Near_to_Far_minDCF_degradation,Far_EER_worse_than_Near,Far_minDCF_worse_than_Near
cosine_without_mean_subtraction,only_ca5,1.8692280491114377,0.16678727970986942,4.815749870478038,0.45363113790182846,9.005271338229125,0.4800906242547359,4.189521467751087,86.99624316939891,0.026459486352907458,True,True
cosine_without_mean_subtraction,only_ca10,2.9823409039233972,0.25492004143192243,7.023217037617158,0.5258696915342445,14.06285526614961,0.7867645201222753,7.039638228532452,100.23381294964031,0.2608948285880308,True,True
cosine_without_mean_subtraction,only_ca15,4.789406958726581,0.3308212424285155,10.286660092970845,0.6426609381603088,17.361600225383857,0.9269263276517812,7.074940132413012,68.77781581650113,0.2842653894914724,True,True
cosine_without_mean_subtraction,only_ca20,7.071213640922769,0.40972918756268584,13.199598796389168,0.7536609829488451,17.703109327983952,0.9945837512537614,4.5035105315947845,34.11854103343465,0.24092276830491632,True,True
cosine_without_mean_subtraction,vox_ca5,3.3588816322124515,0.28596102984832855,8.156744211151294,0.6038214497760017,16.19474280779403,0.635618286824631,8.037998596642735,98.54420328215983,0.031796837048629234,True,True
cosine_without_mean_subtraction,vox_ca10,4.675527136289172,0.3491650372562489,10.244147333932252,0.6413623632616343,21.882101146752632,0.8214474449083171,11.63795381282038,113.6058808356977,0.1800850816466828,True,True
cosine_without_mean_subtraction,vox_ca15,7.2113975974216205,0.46989452094930795,14.049223556987986,0.7797758570172869,25.875329622033405,0.9563433929094614,11.826106065045419,84.17622523461944,0.17656753589217444,True,True
cosine_without_mean_subtraction,vox_ca20,9.603981363828886,0.6006988564167737,17.68318509106311,0.8905124947056287,25.042354934349852,0.9952350698856417,7.359169843286743,41.616766467065865,0.10472257518001304,True,True
